id,sku,name,category,description,zone,section,position,inventoriable,stock_on_hand,stock_on_order,total_purchased,tracking_unit,purchase_unit,purchase_to_tracking_conversion,stock_status,state,unit_cost,actual_unit_cost,low_stock_limit,currency,starting_quantity,starting_unit_price,preferred_vendor,last_stocktake,Created At,Updated At
21558393,350,Coconut Milk,,"","","","",yes,8000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,8000.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558387,348a,Orange Zest,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558402,353,IREKS Custard Light Mix,,"","","","",yes,7000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,7000.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558399,352,Buckwheat Flour,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558390,349,Cornmeal,,"","","","",yes,18000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,18000.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558333,331,Sweet Green Pepper,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558339,333,Vinegar,,"","","","",yes,26000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,26000.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558363,339,Baldo Rice,,"","","","",yes,1700.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,1700.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558366,340,Hellmans Vegan Mayo,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558360,338,Sausage,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558330,330,Green Cabbage (Fresh),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558318,323,Goldwax Spray Spink Oil,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558300,317,Rice Flour,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558291,313,Tomato Paste,,"","","","",yes,1660.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,1660.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558324,325,Cloves (Ground),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:50 +0100,2026-07-17 14:30:50 +0100
21558312,321,Gluten Free Flour (Freee),,"","","","",yes,41000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,41000.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558309,320,Raspberry Seeded Jam,,"","","","",yes,30000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,30000.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558288,312,White Quinoa,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558297,315,Double Cream,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558270,303,Cooked Chestnuts (Chopped),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558285,311,Cocoa Powder,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558306,319,English Mustard,,"","","","",yes,11250.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,11250.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21557865,052,Red Onion,,"","","","",yes,-1313.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0008,0.0008,0.0,GBP,0.0,0.0008,"","",2026-07-17 14:30:46 +0100,2026-08-11 14:26:12 +0100
21558666,647,Ham (Cooked),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:53 +0100,2026-07-17 14:30:53 +0100
21558696,660,Basmati Rice,,"","","","",yes,4200.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,4200.0,0.0,"","",2026-07-17 14:30:53 +0100,2026-07-17 14:30:53 +0100
21558636,634,Dark Soy Sauce,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558642,637,Katsu Curry Sauce,,"","","","",yes,600.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,600.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558690,658,Biscoff Crumb,,"","","","",yes,2500.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,2500.0,0.0,"","",2026-07-17 14:30:53 +0100,2026-07-17 14:30:53 +0100
21558639,635,Snowdonia Smoked Cheese,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558672,649,Turkey Meat,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:53 +0100,2026-07-17 14:30:53 +0100
21558687,656,Sweet Red Pepper Flakes,,"","","","",yes,1500.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,1500.0,0.0,"","",2026-07-17 14:30:53 +0100,2026-07-17 14:30:53 +0100
21558669,648,Crumble Topping,,"","","","",yes,21000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,21000.0,0.0,"","",2026-07-17 14:30:53 +0100,2026-07-17 14:30:53 +0100
21558621,628,Pulled Ham,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558675,651,Cannellini beans,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:53 +0100,2026-07-17 14:30:53 +0100
21558630,632,Horseradish Sauce,,"","","","",yes,2000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,2000.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558678,653,Red Kidney beans,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:53 +0100,2026-07-17 14:30:53 +0100
21558660,643,Madras Mild Curry Powder,,"","","","",yes,1500.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,1500.0,0.0,"","",2026-07-17 14:30:53 +0100,2026-07-17 14:30:53 +0100
21558657,642,Blueberry Filling,,"","","","",yes,17000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,17000.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:53 +0100
21558654,641,Ulrick & Short (Matte),,"","","","",yes,16600.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,16600.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558648,639,Soybean Paste,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558645,638,Kikkoman Soy Sauce,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558600,614,Paper Imitation Greaseproof 1/2cut,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558624,630,Salt Beef pulled,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558615,623,Seabream (Fillets),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558618,626,Roll With Spinach And Cheese,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558612,622,Seabass (Whole),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558603,619,Red Potato,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558546,552,Whole Roasted Hazelnuts,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558597,612,Roll With Cheese,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558606,620,Creamed Coconut,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558567,568,Fish Pie Mix,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558591,606,Oreo Crumb,,"","","","",yes,5600.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,5600.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558585,604,Box for Freezer 14 Pies,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558588,605,Cheese Burger Slices,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558564,560,Vegan Mozarella (Violife),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558579,602,Poppy Seed Paste,,"","","","",yes,4200.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,4200.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558573,589,Peach Slices in Syrup (Tinned),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558582,603,Flow Wrap Roll Ovenable,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558576,600,Cooked Pulled Pork,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558558,556,BBQ Sauce,,"","","","",yes,5000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,5000.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558570,580,Linseed (Golden),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558555,555,Pork Meat,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558495,510,Packing Paper,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-07-17 14:30:51 +0100
21558552,554,Beans Black Turtle (Canned),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:52 +0100,2026-07-17 14:30:52 +0100
21558282,309,Mushroom Seasoning,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558276,305,Ground Golden Linseeds,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558255,299,Diastatic Wheat Malt,,"","","","",yes,22000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,22000.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558279,306,Redcurrant (Frozen),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558261,301,Chickpeas (Tinned),,"","","","",yes,720.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,720.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558258,300,Cream of Tartar,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558264,301a,Chickpeas (Frozen),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558231,280,Blackcurrant Syrup,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558240,289,Chili (Fresh),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558252,298,Xantham Gum,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558198,264,Sweetheart cabbage,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558216,272,Cornflour,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558213,270,Yogurt/Kefir,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558201,266,Vietnamese Forest Pepper,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558246,296,Caster Sugar,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558210,269,Yellow Mustard Seeds,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558207,268,Walnut Pieces,,"","","","",yes,10300.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,10300.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558222,276,Rosemary (Fresh),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558225,662,Sesame Oil,,"","","","",yes,12000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,12000.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558177,256,Raw Lamb ,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558204,267,Vital Wheat Gluten,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:49 +0100,2026-07-17 14:30:49 +0100
21558192,262,Sweet Pepper Paste,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558195,263,Sweetcorn (frozen),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558189,261,Sriracha Sauce,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558186,260,Sour Cream,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558183,259,Poppy Seeds,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558168,252,Celery (Raw),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558165,250,Aubergine (Fresh),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558126,238,Maize Flour,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558162,249,Tricolour Quinoa (ORG),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558159,247a,"Potato (Diced, Cooked, Frozen)",,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558141,242b,Sea Salt (Maldon),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558135,242,Organic Salt (Fine),,"","","","",yes,0.0,0.0,0.0,g,kg,910.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558123,237a,Leek (Fresh),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558132,241,Nduja Chorizo Paste,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558144,243,Pancetta,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558153,246,Pink Peppercorns,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558084,220,Egg Yolk,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558156,247,Potato,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:48 +0100,2026-07-17 14:30:48 +0100
21558510,532,Bay Leaf (Whole),,"","","","",yes,90.0,0.0,60.0,g,kg,1000.0,In Stock,active,0.06645,0.06645,0.0,GBP,30.0,0.0,"","",2026-07-17 14:30:51 +0100,2026-08-07 17:34:05 +0100
21613689,032,Chicken Tikka Filling,,"","","","",yes,5000.0,0.0,5000.0,g,g,1.0,In Stock,active,0.00424,0.00424,0.0,GBP,0.0,0.0,Makro,"",2026-08-07 13:08:47 +0100,2026-08-07 17:34:05 +0100
21613680,017,Dark Chocolate Chips,,"","","","",yes,12500.0,0.0,12500.0,g,g,1.0,In Stock,active,0.00579,0.00579,0.0,GBP,0.0,0.0,S. Hukins,"",2026-08-07 12:37:44 +0100,2026-08-07 17:34:05 +0100
21558315,322,Icing Sugar,,"","","","",yes,25000.0,0.0,25000.0,g,kg,1000.0,In Stock,active,0.00085,0.00085,0.0,GBP,0.0,0.0,S. Hukin,"",2026-07-17 14:30:49 +0100,2026-07-17 15:53:31 +0100
21558267,302,"Apricots (Dried, Chopped)",,"","","","",yes,7500.0,0.0,7500.0,g,kg,1000.0,In Stock,active,0.00531,0.00531,0.0,GBP,0.0,0.0,S. Hukin,"",2026-07-17 14:30:49 +0100,2026-07-17 15:53:31 +0100
21557730,010,Cherry Tomatoes,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:44 +0100,2026-07-17 14:30:45 +0100
21557718,007a,Caramel Mini Cubes,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:44 +0100,2026-07-17 14:30:44 +0100
21557721,008,Caraway Seeds,,"","","","",yes,2500.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,2500.0,0.0,"","",2026-07-17 14:30:44 +0100,2026-07-17 14:30:44 +0100
21557703,004c,Apple Pie Filling,,"","","","",yes,10000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,10000.0,0.0,"","",2026-07-17 14:30:44 +0100,2026-07-17 14:30:44 +0100
21557706,004d,Apple Mix Filling Dry,,"","","","",yes,10000.0,0.0,0.0,g,kg,1000.0,In Stock,active,0.0,0.0,0.0,GBP,10000.0,0.0,"","",2026-07-17 14:30:44 +0100,2026-07-17 14:30:44 +0100
21557694,004,Apple (Fresh),,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:44 +0100,2026-07-17 14:30:44 +0100
21557700,004b,"Apple (Cubed, Frozen)",,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:44 +0100,2026-07-17 14:30:44 +0100
21557697,004a,Baked Apple Puree,,"","","","",yes,0.0,0.0,0.0,g,kg,1000.0,Out of Stock,active,0.0,0.0,0.0,GBP,0.0,0.0,"","",2026-07-17 14:30:44 +0100,2026-07-17 14:30:44 +0100
